customer_id,first_name,last_name,phone_number,transaction_count,customer_segment,satisfaction_score
1913,Jeffery,Lee,+374 (31) 409259,5.0,Occasional Buyer,8
1914,Gail,Santiago,+374 (95) 341814,0.0,Inactive,4
1915,Catherine,Lowery,+374 (63) 484122,1.0,One-Time Buyer,6
1916,Ralph,Carson,+374 (30) 912663,1.0,One-Time Buyer,6
1917,Melissa,Wilson,+374 (19) 589595,5.0,Occasional Buyer,6
1918,Benjamin,Maldonado,+374 (40) 261393,2.0,Occasional Buyer,7
1919,Taylor,Coleman,+374 (46) 675513,1.0,One-Time Buyer,6
1920,Christopher,Tyler,+374 (32) 204695,2.0,Occasional Buyer,4
1921,Nicole,Sutton,+374 (42) 207965,2.0,Occasional Buyer,8
1922,Duane,Fields,+374 (12) 691537,3.0,Occasional Buyer,5
1923,Tammy,Shannon,+374 (99) 674071,4.0,Occasional Buyer,7
1924,Robert,Jordan,+374 (86) 705786,5.0,Occasional Buyer,10
1925,Robert,Serrano,+374 (62) 198036,3.0,Occasional Buyer,6
1926,Brandy,Davis,+374 (75) 114894,4.0,Occasional Buyer,3
1927,Robert,Johnson,+374 (66) 854623,6.0,Frequent Buyer,7
1928,Joyce,Dennis,+374 (51) 689013,2.0,Occasional Buyer,9
1929,Scott,Hawkins,+374 (33) 015239,3.0,Occasional Buyer,10
1930,Ashley,Hancock,+374 (79) 495854,1.0,One-Time Buyer,5
1931,Teresa,Martin,+374 (30) 535234,3.0,Occasional Buyer,8
1932,Hannah,Jones,+374 (99) 050370,3.0,Occasional Buyer,6
1933,James,Williams,+374 (24) 273508,2.0,Occasional Buyer,7
1934,Melissa,Snyder,+374 (44) 162033,2.0,Occasional Buyer,10
1935,Lori,Strickland,+374 (71) 031723,2.0,Occasional Buyer,5
1936,John,Gonzalez,+374 (57) 715631,3.0,Occasional Buyer,7
1937,Cynthia,Foster,+374 (66) 593742,3.0,Occasional Buyer,8
1938,Christopher,Russell,+374 (57) 914684,2.0,Occasional Buyer,9
1939,Katrina,Long,+374 (33) 846922,2.0,Occasional Buyer,7
1940,Victoria,Smith,+374 (93) 940584,3.0,Occasional Buyer,7
1941,Tiffany,Morrow,+374 (74) 255656,6.0,Frequent Buyer,6
1942,James,Wheeler,+374 (25) 416198,1.0,One-Time Buyer,7
1943,Steven,Bishop,+374 (42) 975258,2.0,Occasional Buyer,6
1944,Kristy,Mullen,+374 (39) 944936,3.0,Occasional Buyer,8
1945,Alexander,Jimenez,+374 (72) 703738,1.0,One-Time Buyer,6
1946,Samantha,Keller,+374 (78) 107191,4.0,Occasional Buyer,8
1947,Brian,Tucker,+374 (39) 204702,4.0,Occasional Buyer,7
1948,Bradley,Allen,+374 (71) 443915,2.0,Occasional Buyer,9
1949,Lauren,Hernandez,+374 (39) 594356,2.0,Occasional Buyer,7
1950,Colton,Stewart,+374 (85) 505584,1.0,One-Time Buyer,4
1951,Jason,Harris,+374 (85) 719113,1.0,One-Time Buyer,9
1952,Erica,Elliott,+374 (85) 647903,5.0,Occasional Buyer,6
1953,Robert,Davis,+374 (34) 962195,5.0,Occasional Buyer,6
1954,Steven,Alvarado,+374 (82) 394095,4.0,Occasional Buyer,6
1955,Catherine,Anderson,+374 (12) 840261,2.0,Occasional Buyer,9
1956,Sarah,Richards,+374 (84) 499734,2.0,Occasional Buyer,4
1957,Amy,Nelson,+374 (45) 770267,4.0,Occasional Buyer,10
1958,Angela,Perry,+374 (36) 401688,0.0,Inactive,9
1959,Cindy,Vega,+374 (41) 540159,3.0,Occasional Buyer,7
1960,Michael,Woods,+374 (19) 228080,3.0,Occasional Buyer,7
1961,Colleen,Coleman,+374 (51) 693909,2.0,Occasional Buyer,7
1962,Elizabeth,Smith,+374 (46) 654177,1.0,One-Time Buyer,8
1963,Brittany,Ross,+374 (44) 156704,5.0,Occasional Buyer,8
1964,Brenda,Jones,+374 (40) 633740,6.0,Frequent Buyer,8
1965,Christian,Rodriguez,+374 (27) 119625,4.0,Occasional Buyer,7
1966,Kelly,Randolph,+374 (92) 279240,2.0,Occasional Buyer,7
1967,Holly,Estes,+374 (86) 143833,3.0,Occasional Buyer,7
1968,Daniel,Walker,+374 (91) 628449,5.0,Occasional Buyer,7
1969,Brittany,Hernandez,+374 (94) 816671,0.0,Inactive,9
1970,Stephen,House,+374 (23) 699180,0.0,Inactive,8
1971,Matthew,Carlson,+374 (13) 333249,4.0,Occasional Buyer,3
1972,Laura,Ballard,+374 (91) 851005,3.0,Occasional Buyer,8
1973,Kelsey,Banks,+374 (12) 100717,2.0,Occasional Buyer,7
1974,Michael,Atkins,+374 (87) 003366,2.0,Occasional Buyer,7
1975,Alexa,Miller,+374 (75) 671771,5.0,Occasional Buyer,6
1976,Susan,Henry,+374 (99) 290639,4.0,Occasional Buyer,9
1977,Joel,Hunter,+374 (71) 859576,3.0,Occasional Buyer,8
1978,Brian,Carroll,+374 (47) 689233,1.0,One-Time Buyer,6
1979,Laura,Velasquez,+374 (17) 914492,0.0,Inactive,8
1980,Kyle,Gray,+374 (49) 461260,1.0,One-Time Buyer,6
1981,Amber,Huerta,+374 (88) 287025,2.0,Occasional Buyer,5
1982,Michael,Sanchez,+374 (36) 714540,4.0,Occasional Buyer,6
1983,Michael,Miller,+374 (16) 058678,2.0,Occasional Buyer,8
1984,Pedro,Stone,+374 (23) 260925,3.0,Occasional Buyer,8
1985,Blake,May,+374 (81) 945835,4.0,Occasional Buyer,8
1986,Jason,Torres,+374 (60) 988694,2.0,Occasional Buyer,8
1987,Ryan,Webster,+374 (31) 937104,3.0,Occasional Buyer,8
1988,John,Herrera,+374 (38) 876917,1.0,One-Time Buyer,6
1989,Jonathan,Castillo,+374 (77) 087123,6.0,Frequent Buyer,8
1990,Kevin,Murphy,+374 (93) 267500,3.0,Occasional Buyer,8
1991,Kaitlin,Meadows,+374 (74) 691092,8.0,Frequent Buyer,8
1992,Gary,King,+374 (19) 329034,3.0,Occasional Buyer,9
1993,Shirley,Duke,+374 (63) 785352,8.0,Frequent Buyer,8
1994,Lisa,Mejia,+374 (27) 785896,3.0,Occasional Buyer,8
1995,Dorothy,Martinez,+374 (68) 344695,1.0,One-Time Buyer,9
1996,Sharon,Rice,+374 (81) 103839,5.0,Occasional Buyer,7
1997,Zachary,Rodriguez,+374 (39) 635486,2.0,Occasional Buyer,6
1998,Joseph,Blair,+374 (26) 262496,2.0,Occasional Buyer,7
1999,Steven,Roberts,+374 (16) 864747,1.0,One-Time Buyer,6
